	loss	accuracy	val_loss	val_accuracy
0	0.6297522783279419	0.681458592414856	0.6038676500320435	0.6430083513259888
1	0.5978315472602844	0.7114602327346802	0.5286592841148376	0.8371030688285828
2	0.5948351621627808	0.7177558541297913	0.5491277575492859	0.843231201171875
3	0.5843635201454163	0.7188422679901123	0.5527498722076416	0.7872980237007141
4	0.5817326903343201	0.7372834086418152	0.4976256191730499	0.8397771716117859
5	0.5809948444366455	0.735138475894928	0.48117727041244507	0.8391086459159851
6	0.5786281228065491	0.74226975440979	0.5573967099189758	0.6916991472244263
7	0.5771801471710205	0.7332999110221863	0.49403083324432373	0.8485794067382812
8	0.5764467716217041	0.7385648488998413	0.5857549905776978	0.6322005391120911
9	0.5774759650230408	0.7481753826141357	0.5106233954429626	0.7996657490730286
10	0.5721762180328369	0.7407097816467285	0.49720779061317444	0.8285236954689026
