	loss	accuracy	val_loss	val_accuracy
0	0.07164210081100464	0.9823046922683716	0.015998732298612595	0.9950000047683716
1	0.04684600234031677	0.9884374737739563	0.016308363527059555	0.9959375262260437
2	0.04342537000775337	0.9887890815734863	0.01802126318216324	0.995312511920929
3	0.043976470828056335	0.9898046851158142	0.014635315164923668	0.9957812428474426
4	0.043160367757081985	0.9905859231948853	0.015566141344606876	0.9956250190734863
5	0.03964095562696457	0.9893359541893005	0.013019956648349762	0.9959375262260437
6	0.037494461983442307	0.9909765720367432	0.012084717862308025	0.9965624809265137
7	0.037381112575531006	0.9912109375	0.01283054705709219	0.9967187643051147
8	0.03581003099679947	0.9921484589576721	0.013790701515972614	0.9965624809265137
9	0.039315659552812576	0.9916406273841858	0.012263583950698376	0.9956250190734863
10	0.04134610667824745	0.9908593893051147	0.010846692137420177	0.9964062571525574
11	0.04442458599805832	0.9913671612739563	0.010962295345962048	0.9950000047683716
12	0.04230857267975807	0.9914844036102295	0.01803039200603962	0.9957812428474426
13	0.034565068781375885	0.992382824420929	0.010377537459135056	0.9965624809265137
14	0.03786425665020943	0.9919531345367432	0.01261731144040823	0.9964062571525574
15	0.03647531941533089	0.9920703172683716	0.012304778210818768	0.99609375
16	0.03779449313879013	0.9914453029632568	0.010149413719773293	0.9962499737739563
17	0.0321190245449543	0.9924218654632568	0.015529156662523746	0.9964062571525574
18	0.03085213154554367	0.9923437237739563	0.01803372986614704	0.9965624809265137
19	0.03311828151345253	0.9920703172683716	0.012470224872231483	0.9954687356948853
20	0.03464210405945778	0.9918359518051147	0.00907912291586399	0.9967187643051147
21	0.03301786631345749	0.9925000071525574	0.011937170289456844	0.9967187643051147
22	0.038671378046274185	0.9921093583106995	0.015273061580955982	0.9967187643051147
23	0.035028886049985886	0.9932422041893005	0.019883371889591217	0.9957812428474426
24	0.03243590146303177	0.9928905963897705	0.019460398703813553	0.996874988079071
25	0.031678229570388794	0.9924609661102295	0.014184150844812393	0.9967187643051147
