	loss	accuracy	val_loss	val_accuracy
0	0.05145091190934181	0.9867578148841858	0.010713500902056694	0.9964062571525574
1	0.031477127224206924	0.991015613079071	0.008511712774634361	0.9976562261581421
2	0.027326617389917374	0.9926953315734863	0.008613605052232742	0.996874988079071
3	0.028806479647755623	0.9927343726158142	0.00932898186147213	0.9970312714576721
4	0.025692038238048553	0.9937499761581421	0.008961470797657967	0.9975000023841858
5	0.020287537947297096	0.994335949420929	0.008178958669304848	0.9975000023841858
6	0.02509256824851036	0.9935937523841858	0.028629183769226074	0.9934375286102295
7	0.021384766325354576	0.9944531321525574	0.011097336187958717	0.9975000023841858
8	0.020412947982549667	0.9950000047683716	0.0076850056648254395	0.9975000023841858
9	0.01876712404191494	0.9946874976158142	0.02308788150548935	0.9956250190734863
10	0.024295823648571968	0.9935156106948853	0.006332041695713997	0.9981250166893005
11	0.023732982575893402	0.9946484565734863	0.007826653309166431	0.9975000023841858
12	0.02084248699247837	0.9946484565734863	0.010216417722404003	0.9976562261581421
13	0.02556990087032318	0.9936718940734863	0.009501577354967594	0.9979687333106995
14	0.01958286575973034	0.9953515529632568	0.007611642591655254	0.9976562261581421
15	0.020693721249699593	0.9948046803474426	0.006904547102749348	0.9975000023841858
