	loss	accuracy	val_loss	val_accuracy
0	0.05043404549360275	0.9873046875	0.0075352550484240055	0.9971874952316284
1	0.027860261499881744	0.9925390481948853	0.007507222704589367	0.9975000023841858
2	0.025341244414448738	0.9932812452316284	0.022399777546525	0.9937499761581421
3	0.026666000485420227	0.9942187666893005	0.00816599652171135	0.9973437786102295
4	0.026794005185365677	0.9936718940734863	0.0072049833834171295	0.9971874952316284
5	0.021736513823270798	0.9955078363418579	0.005371754989027977	0.9978125095367432
6	0.02418217621743679	0.9942968487739563	0.0060086362063884735	0.9975000023841858
7	0.02560245431959629	0.9947265386581421	0.005304888356477022	0.9982812404632568
8	0.026089632883667946	0.9947656393051147	0.006070113740861416	0.9984375238418579
9	0.022800622507929802	0.9950390458106995	0.00849156640470028	0.9976562261581421
10	0.019877968356013298	0.9953906536102295	0.0066854399628937244	0.9976562261581421
11	0.02493228204548359	0.9944921731948853	0.006956391967833042	0.9971874952316284
12	0.02080680802464485	0.9957812428474426	0.008245924487709999	0.9976562261581421
