	loss	accuracy	val_loss	val_accuracy
0	0.6029921770095825	0.720625102519989	0.4849035441875458	0.8437883257865906
1	0.5417980551719666	0.7820491194725037	0.42163777351379395	0.8433426022529602
2	0.5340899229049683	0.7856147885322571	0.5083116888999939	0.7981058359146118
3	0.5237081050872803	0.7932475209236145	0.4184074103832245	0.8580501675605774
4	0.5218909978866577	0.7997102737426758	0.6025344133377075	0.7158774137496948
5	0.5207449793815613	0.8083458542823792	0.4723866283893585	0.8554874658584595
6	0.5132406949996948	0.812496542930603	0.48112720251083374	0.8246239423751831
7	0.5234167575836182	0.8079001903533936	0.4074012339115143	0.8686351180076599
8	0.5147988200187683	0.8105744123458862	0.5806850790977478	0.7682451009750366
9	0.5151389837265015	0.8095993995666504	0.4385470449924469	0.849136471748352
10	0.5141867399215698	0.8113822340965271	0.48983287811279297	0.8122562766075134
11	0.5144021511077881	0.8117722272872925	0.45770490169525146	0.8358774185180664
12	0.5149105787277222	0.8100451231002808	0.44065240025520325	0.8672980666160583
