	loss	accuracy	val_loss	val_accuracy
0	0.18984664976596832	0.9287499785423279	0.1258331835269928	0.9589062333106995
1	0.1405840367078781	0.9526953101158142	0.09572561085224152	0.967968761920929
2	0.13011854887008667	0.9545312523841858	0.11315104365348816	0.9626562595367432
3	0.11959899216890335	0.9584375023841858	0.0982750877737999	0.9664062261581421
4	0.11376701295375824	0.9613671898841858	0.0811200737953186	0.9723437428474426
5	0.11536840349435806	0.9601171612739563	0.07909072935581207	0.97265625
6	0.11364126950502396	0.9632031321525574	0.0707136020064354	0.9743750095367432
7	0.11107942461967468	0.9615234136581421	0.06969668716192245	0.9751562476158142
8	0.10687477886676788	0.9649218916893005	0.14998050034046173	0.9442187547683716
9	0.10440724343061447	0.9639453291893005	0.07518613338470459	0.9717187285423279
10	0.103646419942379	0.9655078053474426	0.0651257261633873	0.9751562476158142
11	0.10299371927976608	0.9653906226158142	0.09125647693872452	0.9723437428474426
12	0.1058858335018158	0.9649609327316284	0.07673133164644241	0.9751562476158142
13	0.10144207626581192	0.9654296636581421	0.08573535829782486	0.9714062213897705
14	0.09822048991918564	0.9672265648841858	0.07732918113470078	0.9715625047683716
15	0.09830047935247421	0.9657421708106995	0.06385622173547745	0.9775000214576721
16	0.1002698615193367	0.9663671851158142	0.07200268656015396	0.9737499952316284
17	0.09838953614234924	0.9662890434265137	0.07230886071920395	0.9776562452316284
18	0.09365048259496689	0.9672265648841858	0.07043325155973434	0.9737499952316284
19	0.09526661038398743	0.9671484231948853	0.06705415993928909	0.9751562476158142
20	0.0961780995130539	0.9676172137260437	0.06115300580859184	0.9776562452316284
21	0.09748101234436035	0.9667187333106995	0.06306436657905579	0.9771875143051147
22	0.09584496170282364	0.9673437476158142	0.06230652704834938	0.9781249761581421
23	0.09029296785593033	0.9700390696525574	0.0678228959441185	0.9745312333106995
24	0.0933559313416481	0.9683984518051147	0.061732422560453415	0.9779687523841858
25	0.09135344624519348	0.96875	0.06334195286035538	0.9785937666893005
