	loss	accuracy	val_loss	val_accuracy
0	0.042326413094997406	0.9873828291893005	0.009571176022291183	0.9975000023841858
1	0.030562998726963997	0.9923437237739563	0.007420348934829235	0.9976562261581421
2	0.025544101372361183	0.9933202862739563	0.00840366818010807	0.9981250166893005
3	0.024714894592761993	0.9937499761581421	0.006418133154511452	0.9987499713897705
4	0.02493750862777233	0.9941015839576721	0.008686981163918972	0.9979687333106995
5	0.023489994928240776	0.9936718940734863	0.01117359846830368	0.9967187643051147
6	0.024241754785180092	0.993945300579071	0.0064182402566075325	0.9982812404632568
7	0.022846288979053497	0.9937499761581421	0.007776499260216951	0.9973437786102295
8	0.021239107474684715	0.9938671588897705	0.006364472676068544	0.9976562261581421
9	0.021719003096222878	0.9945703148841858	0.00774497352540493	0.9971874952316284
10	0.021161580458283424	0.9948046803474426	0.006625249981880188	0.9979687333106995
11	0.02215535193681717	0.994335949420929	0.006653715390712023	0.9981250166893005
12	0.02148480713367462	0.993945300579071	0.009226474910974503	0.9971874952316284
13	0.019839271903038025	0.9944140911102295	0.007139831315726042	0.9981250166893005
