	loss	accuracy	val_loss	val_accuracy
0	0.062013257294893265	0.9844531416893005	0.014890496619045734	0.995312511920929
1	0.044247306883335114	0.9898437261581421	0.014364383183419704	0.9962499737739563
2	0.038915809243917465	0.9906640648841858	0.021109605208039284	0.9942187666893005
3	0.03799959644675255	0.9899609088897705	0.0186222642660141	0.9940624833106995
4	0.03276747092604637	0.9915624856948853	0.01607784628868103	0.9954687356948853
5	0.031034739688038826	0.9919531345367432	0.012348823249340057	0.9957812428474426
6	0.03875906765460968	0.9917187690734863	0.006898563355207443	0.9978125095367432
7	0.03918825089931488	0.9920312762260437	0.015540081076323986	0.9942187666893005
8	0.031083518639206886	0.9928125143051147	0.019770735874772072	0.9942187666893005
9	0.029690496623516083	0.9930468797683716	0.011720608919858932	0.9964062571525574
10	0.034554094076156616	0.9922656416893005	0.01576540432870388	0.9939062595367432
11	0.027717318385839462	0.9933202862739563	0.008103972300887108	0.9976562261581421
